WTVeh_1,WTVeh_2,WTVeh_3,WTVeh_4,WTTx_1,WTTx_2,WTTx_3,WTTx_4,KOVeh_1,KOVeh_2,KOVeh_3,KOVeh_4,KOTx_1,KOTx_2,KOTx_3,KOTx_4,Peptides,Sequence coverage [%],Mol. weight [kDa],Q-value,Number Of Imputations,Protein IDs,Gene names,Protein names,Fasta headers
-1.434011459,-1.405475616,-1.620578766,-1.245317459,-1.398891449,-1.569431305,-1.193073273,-1.376403809,-1.143407822,-1.451856613,-1.40986824,-1.399364471,-0.951393127,-1.11620903,-0.960319519,-1.456920624,7,31.2,13.802,0,0,A0A087WSB8;Q9DCB1;Q9DCB1-3,Hmgn3,High mobility group nucleosome-binding domain-containing protein 3,tr|A0A087WSB8|A0A087WSB8_MOUSE High mobility group nucleosome-binding domain-containing protein 3 OS=Mus musculus GN=Hmgn3 PE=1 SV=1;sp|Q9DCB1|HMGN3_MOUSE High mobility group nucleosome-binding domain-containing protein 3 OS=Mus musculus GN=Hmgn3 PE=1 SV=1
0.225156784,0.183181763,0.159049988,0.369796753,0.368267059,0.257070541,0.405384064,0.229957581,0.39940834,0.269350052,0.208223343,0.396518707,0.154417038,0.21115303,0.04858017,0.080274582,11,41.2,37.022,0,0,A0A087WSF5,Lrrfip1,,tr|A0A087WSF5|A0A087WSF5_MOUSE Leucine-rich repeat flightless-interacting protein 1 (Fragment) OS=Mus musculus GN=Lrrfip1 PE=1 SV=1
-2.484449387,-2.41085434,-2.28619957,-2.019546509,-2.615875244,-2.617170334,-2.351915359,-2.654277802,-2.437602997,-2.60326004,-2.362293243,-2.342102051,-2.374780655,-2.125362396,-2.464780807,-2.479095459,2,26.8,13.785,0,0,A0A087WSH6;A0A087WRN5;Q3UPL5,Gm13889;Ag2,Uncharacterized protein C11orf96 homolog,tr|A0A087WSH6|A0A087WSH6_MOUSE Predicted gene 13889 OS=Mus musculus GN=Gm13889 PE=1 SV=1;tr|A0A087WRN5|A0A087WRN5_MOUSE Predicted gene 13889 OS=Mus musculus GN=Gm13889 PE=1 SV=1;sp|Q3UPL5|CK096_MOUSE Uncharacterized protein C11orf96 homolog OS=Mus musculus
-3.329399109,-3.61125946,-3.615075111,-3.559764862,-3.779326439,-3.708403587,-3.801105499,-3.879540443,-3.293823242,-3.765385628,-3.443738937,-3.541810989,-3.912126541,-3.720527649,-4.231966972,-3.641370773,2,34.7,5.6844,0.0013405,0,A0A087WSJ3;Q3U595,2510002D24Rik,UPF0545 protein C22orf39 homolog,tr|A0A087WSJ3|A0A087WSJ3_MOUSE RIKEN cDNA 2510002D24 gene OS=Mus musculus GN=2510002D24Rik PE=4 SV=1;sp|Q3U595|CV039_MOUSE UPF0545 protein C22orf39 homolog OS=Mus musculus PE=3 SV=1
1.593481064,1.567071915,1.459932327,1.514436722,1.522668839,1.575511932,1.57101059,1.538799286,1.591505051,1.529428482,1.57973671,1.537294388,1.605680466,1.533332825,1.633455276,1.556241989,21,48,50.185,0,0,A0A087WSJ9;A0A087WPW1;A0A087WNZ9;Q9Z2H2;A0A087WSH2;F6WDS8;A0A087WQG6;A0A087WRP8;A0A087WPC4;A0A087WPD1;Q3UTM5;A0A0J9YUE4;A0A0J9YU74;A0A0J9YUY2;A0A0J9YUD1,Rgs6,Regulator of G-protein signaling 6,tr|A0A087WSJ9|A0A087WSJ9_MOUSE Regulator of G-protein-signaling 6 OS=Mus musculus GN=Rgs6 PE=1 SV=1;tr|A0A087WPW1|A0A087WPW1_MOUSE Regulator of G-protein-signaling 6 OS=Mus musculus GN=Rgs6 PE=1 SV=1;tr|A0A087WNZ9|A0A087WNZ9_MOUSE Regulator of G-protein-si
2.593103409,2.457902908,3.933496475,3.239206314,3.623161316,3.791339874,4.064271927,3.561342239,3.769468307,3.747587204,3.964221954,3.896621704,4.347471237,3.520376205,3.570821762,3.520797729,5,61.8,9.8328,0,0,A0A087WSL5,Tuba4a,,tr|A0A087WSL5|A0A087WSL5_MOUSE Tubulin alpha-4A chain (Fragment) OS=Mus musculus GN=Tuba4a PE=1 SV=1
-0.96081543,-0.877229691,-0.933727264,-0.990297318,-0.896045685,-0.944793701,-0.869346619,-0.867303848,-0.994468689,-0.925878525,-0.946063995,-0.914634705,-0.964267731,-0.868835449,-0.964056015,-0.981607437,11,27.1,49.179,0,0,A0A087WSM1;Q3TY65,Ica1l,Islet cell autoantigen 1-like protein,tr|A0A087WSM1|A0A087WSM1_MOUSE Islet cell autoantigen 1-like protein OS=Mus musculus GN=Ica1l PE=1 SV=1;sp|Q3TY65|ICA1L_MOUSE Islet cell autoantigen 1-like protein OS=Mus musculus GN=Ica1l PE=1 SV=1
-6.287321091,-6.273533821,-5.843930244,-6.476888657,-6.132131577,-6.163135529,-7.019697189,-6.470283508,-6.67547226,-7.062683105,-6.627217293,-6.006482124,-6.050390244,-5.979663849,-6.442415237,-6.051605225,1,26.8,5.585,0,0,A0A087WSR8;A0A087WP43;A0A087WRJ5;A0A087WP45;A0A087WSS2;E9QPY6;A0A087WQ16;P13705,Msh3,DNA mismatch repair protein Msh3,tr|A0A087WSR8|A0A087WSR8_MOUSE DNA mismatch repair protein Msh3 OS=Mus musculus GN=Msh3 PE=1 SV=1;tr|A0A087WP43|A0A087WP43_MOUSE DNA mismatch repair protein Msh3 OS=Mus musculus GN=Msh3 PE=1 SV=1;tr|A0A087WRJ5|A0A087WRJ5_MOUSE DNA mismatch repair protein M
-3.513557434,-3.633138657,-3.581945419,-3.481975555,-3.567472458,-3.632856369,-3.622106552,-3.819056511,-3.500486374,-3.756363869,-3.412416458,-3.572135925,-3.668117523,-3.704754829,-3.734103203,-3.457267761,1,17.9,13.152,0,0,A0A087WST0;A0A0H2UH31;Q3U285-5;Q3U285-6;Q3U285-3;Q3U285,Lcorl,Ligand-dependent nuclear receptor corepressor-like protein,tr|A0A087WST0|A0A087WST0_MOUSE Ligand-dependent nuclear receptor corepressor-like protein (Fragment) OS=Mus musculus GN=Lcorl PE=4 SV=2;tr|A0A0H2UH31|A0A0H2UH31_MOUSE Ligand-dependent nuclear receptor corepressor-like protein (Fragment) OS=Mus musculus GN=
-2.03291893,-1.939332962,-1.769042969,-2.03937912,-1.839559555,-2.102088928,-1.946493149,-1.860864639,-2.004573822,-1.878940582,-2.014291763,-2.031332016,-1.805837631,-2.034021378,-1.699716568,-1.935894012,5,91.8,6.4345,0,0,A0A087WSU3,Ndufs1,,"tr|A0A087WSU3|A0A087WSU3_MOUSE NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial (Fragment) OS=Mus musculus GN=Ndufs1 PE=1 SV=1"
-1.149620056,-1.292276382,-1.127799988,-1.23128891,-1.53653717,-1.182136536,-1.527866364,-1.479515076,-1.356184006,-1.563779831,-1.614873886,-1.248943329,-1.467327118,-1.631580353,-1.655828476,-1.574924469,3,10.5,32.167,0,0,A0A0A0MQ70;Q5SWT3,Slc25a35,Solute carrier family 25 member 35,tr|A0A0A0MQ70|A0A0A0MQ70_MOUSE Solute carrier family 25 member 35 OS=Mus musculus GN=Slc25a35 PE=1 SV=1;sp|Q5SWT3|S2535_MOUSE Solute carrier family 25 member 35 OS=Mus musculus GN=Slc25a35 PE=1 SV=2
-4.165948868,-4.422986984,-4.38700676,-3.930382729,-4.649170876,-4.447041512,-4.70161438,-4.659703255,-3.841123581,-4.711652756,-3.287500381,-3.846473694,-5.045676231,-4.380042076,-5.10776329,-4.659471512,14,4.2,600.3,0,0,A0A0A0MQ73;Q6PDK2,Kmt2d,Histone-lysine N-methyltransferase;Histone-lysine N-methyltransferase 2D,tr|A0A0A0MQ73|A0A0A0MQ73_MOUSE Histone-lysine N-methyltransferase OS=Mus musculus GN=Kmt2d PE=1 SV=1;sp|Q6PDK2|KMT2D_MOUSE Histone-lysine N-methyltransferase 2D OS=Mus musculus GN=Kmt2d PE=1 SV=2
3.541913986,3.538728714,3.565605164,3.677911758,3.547542572,3.569704056,3.553024292,3.563030243,3.65193367,3.569034576,3.60631752,3.65955925,3.60842514,3.643373489,3.567375183,3.556974411,61,26.9,310.72,0,0,A0A0A0MQ79;Q3TLH4;S4R2J9;Q3TLH4-5;S4R294;S4R209;S4R2L9;S4R2E2;S4R298,Prrc2c,Protein PRRC2C,tr|A0A0A0MQ79|A0A0A0MQ79_MOUSE Protein PRRC2C OS=Mus musculus GN=Prrc2c PE=1 SV=1;sp|Q3TLH4|PRC2C_MOUSE Protein PRRC2C OS=Mus musculus GN=Prrc2c PE=1 SV=3;tr|S4R2J9|S4R2J9_MOUSE Protein PRRC2C OS=Mus musculus GN=Prrc2c PE=1 SV=1;sp|Q3TLH4-5|PRC2C_MOUSE Iso
0.392009735,0.427194595,0.519796371,0.202720642,0.572332382,0.430082321,0.258693695,0.14201355,0.176130295,0.329559326,0.144163132,0.122509003,0.077617645,0.083940506,0.307525635,0.354894638,3,4.7,97.156,0,0,A0A0A0MQ80;Q3UMC0;A0A0G2JFY0;D3Z0U5;D6RGM7;D3Z4J2;Q9D3R6-3;Q9D3R6,Spata5,Spermatogenesis-associated protein 5,tr|A0A0A0MQ80|A0A0A0MQ80_MOUSE Spermatogenesis-associated protein 5 OS=Mus musculus GN=Spata5 PE=1 SV=1;sp|Q3UMC0|SPAT5_MOUSE Spermatogenesis-associated protein 5 OS=Mus musculus GN=Spata5 PE=1 SV=2;tr|A0A0G2JFY0|A0A0G2JFY0_MOUSE Spermatogenesis-associated
1.314079285,1.429639816,1.262838364,1.505655289,1.502599716,1.479730606,1.542991638,1.349025726,1.397098541,1.358745575,1.431083679,1.308271408,1.547317505,1.452096939,1.455699921,1.467430115,6,30,17.744,0,0,A0A0A0MQ90;P97352,S100a13,Protein S100-A13,tr|A0A0A0MQ90|A0A0A0MQ90_MOUSE Protein S100-A13 OS=Mus musculus GN=S100a13 PE=1 SV=1;sp|P97352|S10AD_MOUSE Protein S100-A13 OS=Mus musculus GN=S100a13 PE=1 SV=1
1.96645546,1.994968414,1.936233521,2.099082947,1.954837799,2.03587532,1.977458954,1.969089508,2.029150009,1.97476387,2.056371689,2.054719925,2.165161133,2.102642059,2.096424103,2.042888641,38,17.6,306.68,0,0,A0A0A0MQ92;A0A0A0MQB7;Q9WTS5,Tenm2,"Teneurin-2;Ten-2, soluble form;Ten-2 intracellular domain",tr|A0A0A0MQ92|A0A0A0MQ92_MOUSE Teneurin-2 OS=Mus musculus GN=Tenm2 PE=1 SV=1;tr|A0A0A0MQB7|A0A0A0MQB7_MOUSE Teneurin-2 OS=Mus musculus GN=Tenm2 PE=1 SV=1;sp|Q9WTS5|TEN2_MOUSE Teneurin-2 OS=Mus musculus GN=Tenm2 PE=1 SV=1
-0.09841156,-0.0429039,-0.071054459,-0.062931061,0.013195038,-0.084730148,-0.034324646,-0.078491211,-0.06149292,-0.101005554,-0.124715805,-0.079250336,-0.023670197,-0.144510269,-0.095405579,-0.217777252,13,13.5,116.23,0,0,A0A0A0MQ93;Q6IEE6,Tmem132e,Transmembrane protein 132E,tr|A0A0A0MQ93|A0A0A0MQ93_MOUSE Transmembrane protein 132E OS=Mus musculus GN=Tmem132e PE=1 SV=1;sp|Q6IEE6|T132E_MOUSE Transmembrane protein 132E OS=Mus musculus GN=Tmem132e PE=1 SV=1
-6.080513954,-5.673512459,-5.587768555,-5.816617966,-5.510276794,-6.119848251,-5.316959381,-5.913798332,-6.226323128,-5.446806908,-5.859933853,-5.934259415,-5.449910164,-5.707194328,-5.786109924,-6.099136353,8,3.9,281.53,0,0,A0A0A0MQ98;G3UZM1;Q69ZK6;G3UYW3,Jmjd1c,Probable JmjC domain-containing histone demethylation protein 2C,tr|A0A0A0MQ98|A0A0A0MQ98_MOUSE Probable JmjC domain-containing histone demethylation protein 2C OS=Mus musculus GN=Jmjd1c PE=1 SV=1;tr|G3UZM1|G3UZM1_MOUSE Probable JmjC domain-containing histone demethylation protein 2C OS=Mus musculus GN=Jmjd1c PE=1 SV=1;
1.132698059,1.108385086,1.145086288,1.112474442,1.08764267,1.054290771,1.164011002,1.128252029,1.201444626,1.17829895,1.112680435,1.187469482,1.140365601,1.06952095,1.184499741,1.111166,7,50.4,15.175,0,0,A0A0A0MQ99;V9GXX7;Q8K3D3-2;Q8K3D3;A2AN40,Swi5,DNA repair protein SWI5 homolog,tr|A0A0A0MQ99|A0A0A0MQ99_MOUSE DNA repair protein SWI5 homolog OS=Mus musculus GN=Swi5 PE=1 SV=1;tr|V9GXX7|V9GXX7_MOUSE DNA repair protein SWI5 homolog (Fragment) OS=Mus musculus GN=Swi5 PE=1 SV=1;sp|Q8K3D3-2|SWI5_MOUSE Isoform 2 of DNA repair protein SWI5
4.107473373,4.154565811,4.082780838,4.100118637,3.922525406,4.104257584,3.977134705,3.947032928,4.132299423,4.036838531,4.170804977,4.243999481,3.934461594,4.0060215,3.900571823,4.038980484,25,58.5,52.793,0,0,A0A0A0MQA5;P68368;A0A087WQS4;A0A087WRB4;A0A087WSB0;A0A087WS35,Tuba4a,Tubulin alpha-4A chain,tr|A0A0A0MQA5|A0A0A0MQA5_MOUSE Tubulin alpha chain (Fragment) OS=Mus musculus GN=Tuba4a PE=1 SV=1;sp|P68368|TBA4A_MOUSE Tubulin alpha-4A chain OS=Mus musculus GN=Tuba4a PE=1 SV=1
-0.391616821,-0.382675171,-0.400241852,-0.512241364,-0.364355087,-0.308103561,-0.339698792,-0.324569702,-0.433259964,-0.40486145,-0.337493896,-0.401828766,-0.423528671,-0.326560974,-0.378494263,-0.318214417,11,12.7,125.84,0,0,A0A0A0MQD1;Q8K1H1,Tdrd7,Tudor domain-containing protein 7,tr|A0A0A0MQD1|A0A0A0MQD1_MOUSE Tudor domain-containing protein 7 OS=Mus musculus GN=Tdrd7 PE=1 SV=1;sp|Q8K1H1|TDRD7_MOUSE Tudor domain-containing protein 7 OS=Mus musculus GN=Tdrd7 PE=1 SV=1
4.334575653,4.258741379,4.224344254,4.325874329,4.276504517,4.275287628,4.26256752,4.308597565,4.318483353,4.151504517,4.264068604,4.375570297,4.344654083,4.301092148,4.350774765,4.365116119,73,51.4,192.22,0,0,A0A0A0MQD5;Q4ACU6;Q4ACU6-3;Q4ACU6-7;Q4ACU6-11;Q4ACU6-8;Q4ACU6-12;Q4ACU6-2;Q4ACU6-6,Shank3,SH3 and multiple ankyrin repeat domains protein 3,tr|A0A0A0MQD5|A0A0A0MQD5_MOUSE SH3 and multiple ankyrin repeat domains protein 3 OS=Mus musculus GN=Shank3 PE=1 SV=1;sp|Q4ACU6|SHAN3_MOUSE SH3 and multiple ankyrin repeat domains protein 3 OS=Mus musculus GN=Shank3 PE=1 SV=3;sp|Q4ACU6-3|SHAN3_MOUSE Isoform
-1.293607712,-1.233804703,-1.217252731,-1.102825165,-1.153949738,-1.221351624,-0.923406601,-0.942964554,-1.098083496,-1.071666718,-1.067363739,-1.022050858,-0.94852066,-1.019233704,-0.868408203,-1.139205933,11,6.9,214.06,0,0,A0A0A0MQD7;A3KGS3-2;A3KGS3;F7CGP0;F7AI67,Ralgapa2,Ral GTPase-activating protein subunit alpha-2,tr|A0A0A0MQD7|A0A0A0MQD7_MOUSE Ral GTPase-activating protein subunit alpha-2 OS=Mus musculus GN=Ralgapa2 PE=1 SV=1;sp|A3KGS3-2|RGPA2_MOUSE Isoform 2 of Ral GTPase-activating protein subunit alpha-2 OS=Mus musculus GN=Ralgapa2;sp|A3KGS3|RGPA2_MOUSE Ral GTPa
-0.216062546,-0.074539185,-0.326309204,-0.212747574,-0.232683182,-0.087406158,-0.139015198,-0.122543335,-0.193872452,-0.153059006,-0.297996521,-0.142784119,0.002075195,-0.207126617,-0.21481514,-0.173866272,5,8.1,62.229,0,0,A0A0A0MQE4;A2AR50-2;A2AR50-3;A2AR50;A2AR50-4,Ralgps1,Ras-specific guanine nucleotide-releasing factor RalGPS1,tr|A0A0A0MQE4|A0A0A0MQE4_MOUSE Ras-specific guanine nucleotide-releasing factor RalGPS1 OS=Mus musculus GN=Ralgps1 PE=1 SV=2;sp|A2AR50-2|RGPS1_MOUSE Isoform 2 of Ras-specific guanine nucleotide-releasing factor RalGPS1 OS=Mus musculus GN=Ralgps1;sp|A2AR50-
1.996473312,1.978055954,1.988817215,2.145708084,1.995531082,1.988824844,1.970581055,2.027202606,2.091531754,2.02662468,2.076211929,2.094522476,2.048225403,2.061023712,2.026094437,2.00463295,46,37.5,176.01,0,0,A0A0A0MQE5;A2AHC3;A2AHC4;A2AHC3-2;F6Q2D3;V9GXT0;F6W3X2;V9GXD7;F6QF29,Camsap1,Calmodulin-regulated spectrin-associated protein 1,tr|A0A0A0MQE5|A0A0A0MQE5_MOUSE Calmodulin-regulated spectrin-associated protein 1 OS=Mus musculus GN=Camsap1 PE=1 SV=1;sp|A2AHC3|CAMP1_MOUSE Calmodulin-regulated spectrin-associated protein 1 OS=Mus musculus GN=Camsap1 PE=1 SV=1;tr|A2AHC4|A2AHC4_MOUSE Calm
7.503969193,7.497056961,7.43661499,7.376628876,7.415994644,7.542953491,7.266326904,7.23044014,7.399549484,7.40615654,7.43416214,7.369915009,7.26134491,7.276092529,7.227581024,7.420406342,20,58.5,38.653,0,0,A0A0A0MQF6;P16858;A0A1D5RLD8;S4R257;S4R1W8;V9GX06;S4R1N5;V9GXA7;A0A0R4J0X7;S4R2G5;Q64467;V9GXK0,Gapdh,Glyceraldehyde-3-phosphate dehydrogenase,tr|A0A0A0MQF6|A0A0A0MQF6_MOUSE Glyceraldehyde-3-phosphate dehydrogenase OS=Mus musculus GN=Gapdh PE=1 SV=1;sp|P16858|G3P_MOUSE Glyceraldehyde-3-phosphate dehydrogenase OS=Mus musculus GN=Gapdh PE=1 SV=2;tr|A0A1D5RLD8|A0A1D5RLD8_MOUSE Glyceraldehyde-3-phosp
-3.621965408,-3.37100029,-3.60084343,-3.480255127,-3.387285233,-3.557830811,-3.26644516,-3.017997742,-3.243495941,-3.343772888,-3.252164841,-3.496831894,-3.156698227,-3.268316269,-3.381471634,-3.549921036,2,11.8,27.44,0,0,A0A0A0MQH6;Q9QXW2;Q9QXW2-2,Fbxw5,F-box/WD repeat-containing protein 5,tr|A0A0A0MQH6|A0A0A0MQH6_MOUSE F-box/WD repeat-containing protein 5 (Fragment) OS=Mus musculus GN=Fbxw5 PE=1 SV=1;sp|Q9QXW2|FBXW5_MOUSE F-box/WD repeat-containing protein 5 OS=Mus musculus GN=Fbxw5 PE=1 SV=1;sp|Q9QXW2-2|FBXW5_MOUSE Isoform 2 of F-box/WD re
-0.311607361,-0.280218124,-0.144615173,-0.608566284,-0.319423676,-0.255151749,-0.471614838,-0.476161957,-0.466218948,-0.359788895,-0.516975403,-0.500864029,-0.564571381,-0.637607574,-0.518133163,-0.356052399,6,20.3,32.534,0,0,A0A0A0MQJ8;Q9Z2B2-2;Q9Z2B2;Q9CR58,Slc25a14,Brain mitochondrial carrier protein 1,tr|A0A0A0MQJ8|A0A0A0MQJ8_MOUSE Brain mitochondrial carrier protein 1 OS=Mus musculus GN=Slc25a14 PE=1 SV=1;sp|Q9Z2B2-2|UCP5_MOUSE Isoform 2 of Brain mitochondrial carrier protein 1 OS=Mus musculus GN=Slc25a14;sp|Q9Z2B2|UCP5_MOUSE Brain mitochondrial carrie
-0.259204865,-0.293315887,-0.281347275,-0.098976135,-0.291988373,-0.201808929,-0.384723663,-0.431936264,-0.141910553,-0.457569122,-0.241483688,-0.160245895,-0.20734787,-0.200313568,-0.284105301,-0.31054306,5,13.3,37.433,0,0,A0A0A0MQL0;Q6PFE7-3;Q6PFE7;Q6PFE7-2;A2AML9,Tmeff1,Tomoregulin-1,tr|A0A0A0MQL0|A0A0A0MQL0_MOUSE Tomoregulin-1 (Fragment) OS=Mus musculus GN=Tmeff1 PE=1 SV=1;sp|Q6PFE7-3|TEFF1_MOUSE Isoform 3 of Tomoregulin-1 OS=Mus musculus GN=Tmeff1;sp|Q6PFE7|TEFF1_MOUSE Tomoregulin-1 OS=Mus musculus GN=Tmeff1 PE=2 SV=1;sp|Q6PFE7-2|TEF
-2.493143082,-2.146684647,-2.369241714,-2.236789703,-2.201148987,-2.023368835,-1.999744415,-2.108921051,-2.390060425,-2.133508682,-2.330747604,-2.362314224,-2.029476166,-2.21014595,-2.130199432,-2.18343544,1,1.7,106.86,0,0,A0A0A0MQM7;O08746-2;O08746,Matn2,Matrilin-2,tr|A0A0A0MQM7|A0A0A0MQM7_MOUSE Matrilin-2 OS=Mus musculus GN=Matn2 PE=1 SV=1;sp|O08746-2|MATN2_MOUSE Isoform 2 of Matrilin-2 OS=Mus musculus GN=Matn2;sp|O08746|MATN2_MOUSE Matrilin-2 OS=Mus musculus GN=Matn2 PE=2 SV=2
-3.904764175,-3.861832619,-3.935423851,-3.720461845,-3.689083099,-3.719373703,-3.533798218,-3.637025833,-3.725419998,-3.464345932,-3.588831902,-3.763497353,-3.684848785,-3.494735718,-3.522884369,-3.678296089,1,14.9,12.542,0,0,A0A0A0MQN1;Q5RL79,Krtcap2,Keratinocyte-associated protein 2,"tr|A0A0A0MQN1|A0A0A0MQN1_MOUSE Keratinocyte associated protein 2, isoform CRA_c OS=Mus musculus GN=Krtcap2 PE=1 SV=1;sp|Q5RL79|KTAP2_MOUSE Keratinocyte-associated protein 2 OS=Mus musculus GN=Krtcap2 PE=1 SV=2"
1.388401031,1.411787033,1.360433578,1.335298538,1.342065811,1.381450653,1.259622574,1.233070374,1.318208694,1.309074402,1.373329163,1.316690445,1.285608292,1.256731033,1.247751236,1.331476212,22,35,82.276,0,0,A0A0A0MQN4;Q9D906;S4R2T5;S4R2D5;S4R2P7;S4R1T0;S4R1N8;S4R1U3;S4R1W9,Atg7,Ubiquitin-like modifier-activating enzyme ATG7,tr|A0A0A0MQN4|A0A0A0MQN4_MOUSE Ubiquitin-like modifier-activating enzyme ATG7 OS=Mus musculus GN=Atg7 PE=1 SV=1;sp|Q9D906|ATG7_MOUSE Ubiquitin-like modifier-activating enzyme ATG7 OS=Mus musculus GN=Atg7 PE=1 SV=1;tr|S4R2T5|S4R2T5_MOUSE Ubiquitin-like modi
-0.94553566,-1.085062027,-1.002906799,-1.113414764,-1.032083511,-0.840341568,-1.290208817,-1.248062134,-1.296102524,-1.151077271,-1.239589691,-1.269681931,-1.234621048,-1.126789093,-1.174612045,-1.025125504,5,27.9,27.146,0,0,A0A0A6YVR9;P09925;V9GXE6;A0A0A6YVY3,Surf1,Surfeit locus protein 1,tr|A0A0A6YVR9|A0A0A6YVR9_MOUSE SURF1-like protein (Fragment) OS=Mus musculus GN=Surf1 PE=1 SV=1;sp|P09925|SURF1_MOUSE Surfeit locus protein 1 OS=Mus musculus GN=Surf1 PE=1 SV=3;tr|V9GXE6|V9GXE6_MOUSE SURF1-like protein (Fragment) OS=Mus musculus GN=Surf1 P
-1.458494186,-1.430044174,-1.469148636,-1.454391479,-1.47451973,-1.444152832,-1.457265854,-1.511499405,-1.468870163,-1.480527878,-1.471870422,-1.532814026,-1.481311798,-1.56978035,-1.533269882,-1.497341156,3,19,22.283,0,0,A0A0A6YVS2;Q921L3,Tmco1,Transmembrane and coiled-coil domain-containing protein 1,tr|A0A0A6YVS2|A0A0A6YVS2_MOUSE Calcium load-activated calcium channel (Fragment) OS=Mus musculus GN=Tmco1 PE=1 SV=1;sp|Q921L3|TMCO1_MOUSE Calcium load-activated calcium channel OS=Mus musculus GN=Tmco1 PE=1 SV=1
2.983234406,3.03669548,2.961027145,2.95501709,3.012432098,3.014595032,2.959672928,2.950302124,2.996555328,2.978271484,2.944602966,3.000411987,2.988420486,2.966684341,2.999252319,2.959856033,24,34.8,83.983,0,0,A0A0A6YW06;J3QNM3;E9QKQ9;E9QLZ9;Q03173-4;Q03173-5;Q03173;A0A0A6YXC8;Q03173-6;Q03173-3;E9QKR1;Q03173-2;A0A0A6YVZ6,Enah,Protein enabled homolog,tr|A0A0A6YW06|A0A0A6YW06_MOUSE Protein enabled homolog OS=Mus musculus GN=Enah PE=1 SV=1;tr|J3QNM3|J3QNM3_MOUSE Protein enabled homolog OS=Mus musculus GN=Enah PE=1 SV=1;tr|E9QKQ9|E9QKQ9_MOUSE Protein enabled homolog OS=Mus musculus GN=Enah PE=1 SV=1;tr|E9
1.725769043,1.818370819,1.793954849,1.818784714,1.741540909,1.848720551,1.728834152,1.726499557,1.713279724,1.753120422,1.781227112,1.833429337,1.701360703,1.699428558,1.729635239,1.734643936,23,29.7,103.72,0,0,A0A0A6YW28;P35123;A0A0A6YVY7;A0A0A6YWM7;A0A0A6YW63,Usp4,Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase 4,tr|A0A0A6YW28|A0A0A6YW28_MOUSE Ubiquitin carboxyl-terminal hydrolase 4 OS=Mus musculus GN=Usp4 PE=1 SV=1;sp|P35123|UBP4_MOUSE Ubiquitin carboxyl-terminal hydrolase 4 OS=Mus musculus GN=Usp4 PE=1 SV=3;tr|A0A0A6YVY7|A0A0A6YVY7_MOUSE Ubiquitin carboxyl-termin
0.302028656,0.375938416,0.343187332,0.415906906,0.312534332,0.432003021,0.284763336,0.299079895,0.343988419,0.295022964,0.304807663,0.400201797,0.344120026,0.309928894,0.313100815,0.332872391,36,28.5,146.71,0,0,A0A0A6YW53;E9PVG7;A0A0A6YWR8;B7ZNR9;P97820;F8VPL5;A0A0A6YWM8;B2RUE8;A0A0A6YXE5;A0A0A6YVR7;A0A0A6YWJ2;A0A0A6YVZ8,Map4k4,Mitogen-activated protein kinase kinase kinase kinase 4,tr|A0A0A6YW53|A0A0A6YW53_MOUSE Mitogen-activated protein kinase kinase kinase kinase 4 OS=Mus musculus GN=Map4k4 PE=1 SV=1;tr|E9PVG7|E9PVG7_MOUSE Mitogen-activated protein kinase kinase kinase kinase 4 OS=Mus musculus GN=Map4k4 PE=1 SV=2;tr|A0A0A6YWR8|A0A0
-5.263637543,-4.737624168,-5.517986298,-4.84488678,-5.10811615,-5.194291115,-5.028401375,-5.659031868,-5.094489098,-4.893130302,-5.012809753,-5.273747444,-4.837368011,-5.421630859,-4.654938698,-5.175218582,3,20.1,30.551,0.00090488,0,A0A0A6YW54;A0A0A6YVW2,Dcaf6,,tr|A0A0A6YW54|A0A0A6YW54_MOUSE DDB1- and CUL4-associated factor 6 (Fragment) OS=Mus musculus GN=Dcaf6 PE=1 SV=1;tr|A0A0A6YVW2|A0A0A6YVW2_MOUSE DDB1- and CUL4-associated factor 6 (Fragment) OS=Mus musculus GN=Dcaf6 PE=1 SV=1
-2.912870407,-2.86894989,-2.971223831,-2.852014542,-3.287183762,-2.941007614,-3.248126984,-3.39721489,-2.802309036,-3.160831451,-2.927759171,-2.950721741,-3.377031326,-3.132123947,-3.23339653,-3.130167007,7,93.5,9.2024,0,0,A0A0A6YW86,Atp6v1h,,tr|A0A0A6YW86|A0A0A6YW86_MOUSE V-type proton ATPase subunit H (Fragment) OS=Mus musculus GN=Atp6v1h PE=1 SV=1
-3.035858154,-2.845235825,-2.865409851,-3.051216125,-3.002628326,-2.802854538,-2.691259384,-2.789316177,-2.941108704,-2.654720306,-3.045461655,-3.058233261,-2.717927933,-2.674898148,-2.953329086,-2.921173096,1,25.6,9.22,0,0,A0A0A6YW87;Q9CX13,Cnih4,Protein cornichon homolog 4,"tr|A0A0A6YW87|A0A0A6YW87_MOUSE Cornichon homolog 4 (Drosophila), isoform CRA_a OS=Mus musculus GN=Cnih4 PE=1 SV=1;sp|Q9CX13|CNIH4_MOUSE Protein cornichon homolog 4 OS=Mus musculus GN=Cnih4 PE=2 SV=1"
